"filename", "language", "Properties", "XML", "Python", "C++", "Markdown", "Makefile", "JSON", "CMake", "C", "JavaScript", "GLSL", "reStructuredText", "PostCSS", "HTML", "Shell Script", "CUDA C++", "Batch", "Ini", "PowerShell", "Jinja", "Log", "comment", "blank", "total"
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/postgres/signals.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/postgres/validators.pyi", "Python", 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -18
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/redirects/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/redirects/middleware.pyi", "Python", 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -11
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/redirects/models.pyi", "Python", 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/backends/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/backends/base.pyi", "Python", 0, 0, -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -41
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/backends/cache.pyi", "Python", 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -12
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/backends/cached_db.pyi", "Python", 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -12
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/backends/db.pyi", "Python", 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -14
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/backends/file.pyi", "Python", 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -10
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/backends/signed_cookies.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/base_session.pyi", "Python", 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -20
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/exceptions.pyi", "Python", 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/management/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/management/commands/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/management/commands/clearsessions.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/middleware.pyi", "Python", 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -12
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/models.pyi", "Python", 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sessions/serializers.pyi", "Python", 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -11
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sitemaps/__init__.pyi", "Python", 0, 0, -40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -51
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sitemaps/management/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sitemaps/management/commands/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sitemaps/management/commands/ping_google.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sitemaps/views.pyi", "Python", 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -24
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sites/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sites/apps.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sites/management.pyi", "Python", 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -14
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sites/managers.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sites/middleware.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sites/models.pyi", "Python", 0, 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -22
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sites/requests.pyi", "Python", 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -11
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/sites/shortcuts.pyi", "Python", 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/apps.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/checks.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -8
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/finders.pyi", "Python", 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -44
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/handlers.pyi", "Python", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -13
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/management/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/management/commands/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/management/commands/collectstatic.pyi", "Python", 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -29
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/management/commands/findstatic.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/management/commands/runserver.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/storage.pyi", "Python", 0, 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -56
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/templatetags/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/templatetags/staticfiles.pyi", "Python", 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -10
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/testing.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/urls.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -8
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/utils.pyi", "Python", 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -9
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/staticfiles/views.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/syndication/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/contrib/syndication/views.pyi", "Python", 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -28
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/__init__.pyi", "Python", 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -25
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/backends/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/backends/base.pyi", "Python", 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -42
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/backends/db.pyi", "Python", 0, 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -23
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/backends/dummy.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/backends/filebased.pyi", "Python", 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -8
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/backends/locmem.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -7
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/backends/memcached.pyi", "Python", 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -11
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/cache/utils.pyi", "Python", 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/__init__.pyi", "Python", 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -18
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/caches.pyi", "Python", 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -10
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/database.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/messages.pyi", "Python", 0, 0, -27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -35
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/model_checks.pyi", "Python", 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -9
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/registry.pyi", "Python", 0, 0, -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -37
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/security/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/security/base.pyi", "Python", 0, 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -34
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/security/csrf.pyi", "Python", 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -12
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/security/sessions.pyi", "Python", 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -21
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/templates.pyi", "Python", 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -12
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/translation.pyi", "Python", 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -8
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/checks/urls.pyi", "Python", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -14
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/exceptions.pyi", "Python", 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -44
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/__init__.pyi", "Python", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/base.pyi", "Python", 0, 0, -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -42
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/images.pyi", "Python", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -14
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/locks.pyi", "Python", 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -16
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/move.pyi", "Python", 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/storage.pyi", "Python", 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -48
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/temp.pyi", "Python", 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/uploadedfile.pyi", "Python", 0, 0, -41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -47
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/uploadhandler.pyi", "Python", 0, 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9, -87
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/files/utils.pyi", "Python", 0, 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -24
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/handlers/__init__.pyi", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/handlers/base.pyi", "Python", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -14
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/handlers/exception.pyi", "Python", 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -13
"/home/babs/PycharmProjects/MusicLibrary/.venv/lib/python3.12/site-packages/jedi/third_party/django-stubs/django-stubs/core/handlers/wsgi.pyi", "Python", 0, 0, -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -36
